"1002","1002","900000","default","2015-03-28 09:42:48","2015-03-28 09:42:48","2015-03-28 09:44:09","81","81","NORMAL_CLEARING","bd0e77a2-d4eb-11e4-9c75-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 09:45:31","2015-03-28 09:45:31","2015-03-28 09:46:15","44","44","NORMAL_CLEARING","1e92503e-d4ec-11e4-9c83-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 09:45:51","2015-03-28 09:45:51","2015-03-28 09:46:17","26","26","NORMAL_CLEARING","29f5d950-d4ec-11e4-9c8a-c34bb78549f3","","1002","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 09:53:26","2015-03-28 09:53:26","2015-03-28 09:53:40","14","14","NORMAL_CLEARING","392e5900-d4ed-11e4-9c97-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 09:53:14","2015-03-28 09:53:14","2015-03-28 09:53:41","27","27","NORMAL_CLEARING","32695b2e-d4ed-11e4-9c90-c34bb78549f3","","1001","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 09:56:07","","2015-03-28 09:56:07","0","0","NORMAL_CLEARING","996023bc-d4ed-11e4-9c9e-c34bb78549f3","","1001","",""
"1002","1002","900000","default","2015-03-28 09:56:16","","2015-03-28 09:56:16","0","0","NORMAL_CLEARING","9eb021b4-d4ed-11e4-9ca2-c34bb78549f3","","1002","",""
"1001","1001","900000","default","2015-03-28 09:56:29","","2015-03-28 09:56:29","0","0","NORMAL_CLEARING","a65e4eae-d4ed-11e4-9ca6-c34bb78549f3","","1001","",""
"1002","1002","900000","default","2015-03-28 09:56:45","","2015-03-28 09:56:45","0","0","NORMAL_CLEARING","aff0168c-d4ed-11e4-9caa-c34bb78549f3","","1002","",""
"1001","1001","900000","default","2015-03-28 09:56:58","","2015-03-28 09:56:58","0","0","NORMAL_CLEARING","b7f222da-d4ed-11e4-9cae-c34bb78549f3","","1001","",""
"1002","1002","900000","default","2015-03-28 09:57:46","","2015-03-28 09:57:46","0","0","NORMAL_CLEARING","d46a6d8c-d4ed-11e4-9cb2-c34bb78549f3","","1002","",""
"1002","1002","900000","default","2015-03-28 09:57:57","","2015-03-28 09:57:57","0","0","NORMAL_CLEARING","db1c4d6c-d4ed-11e4-9cb6-c34bb78549f3","","1002","",""
"1002","1002","900000","default","2015-03-28 10:02:20","2015-03-28 10:02:20","2015-03-28 10:03:09","49","49","NORMAL_CLEARING","77c68010-d4ee-11e4-9cbb-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:02:43","2015-03-28 10:02:43","2015-03-28 10:03:10","27","27","NORMAL_CLEARING","859c00fc-d4ee-11e4-9cc2-c34bb78549f3","","1001","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:08:05","2015-03-28 10:08:05","2015-03-28 10:08:11","6","6","NORMAL_CLEARING","452a6602-d4ef-11e4-9ccf-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 10:07:56","2015-03-28 10:07:56","2015-03-28 10:08:12","16","16","NORMAL_CLEARING","3fb13836-d4ef-11e4-9cc8-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:09:02","2015-03-28 10:09:02","2015-03-28 10:09:13","11","11","NORMAL_CLEARING","67333f94-d4ef-11e4-9cdc-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 10:08:55","2015-03-28 10:08:55","2015-03-28 10:09:14","19","19","NORMAL_CLEARING","635ed45a-d4ef-11e4-9cd5-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:10:22","2015-03-28 10:10:22","2015-03-28 10:10:34","12","12","NORMAL_CLEARING","96c4fb12-d4ef-11e4-9ce2-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 10:10:30","2015-03-28 10:10:30","2015-03-28 10:10:35","5","5","NORMAL_CLEARING","9ba618b4-d4ef-11e4-9ce9-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:11:52","2015-03-28 10:11:52","2015-03-28 10:11:59","7","7","NORMAL_CLEARING","cc73c4b4-d4ef-11e4-9cf7-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 10:11:39","2015-03-28 10:11:39","2015-03-28 10:12:03","24","24","NORMAL_CLEARING","c4ef988a-d4ef-11e4-9cf0-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:15:00","2015-03-28 10:15:00","2015-03-28 10:15:17","17","17","NORMAL_CLEARING","3c734c08-d4f0-11e4-9cfe-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 10:15:12","2015-03-28 10:15:12","2015-03-28 10:15:24","12","12","NORMAL_CLEARING","43bd9ebe-d4f0-11e4-9d05-c34bb78549f3","","1002","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:24:06","2015-03-28 10:24:06","2015-03-28 10:24:12","6","6","NORMAL_CLEARING","81fb55b2-d4f1-11e4-9d0b-c34bb78549f3","","1001","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:24:47","2015-03-28 10:24:47","2015-03-28 10:24:54","7","7","NORMAL_CLEARING","9ae7f486-d4f1-11e4-9d12-c34bb78549f3","","1001","PCMU","PCMU"
"1001","1001","900000","default","2015-03-28 10:28:10","2015-03-28 10:28:10","2015-03-28 10:28:23","13","13","NORMAL_CLEARING","135115e2-d4f2-11e4-9d1a-c34bb78549f3","","1001","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 10:31:51","2015-03-28 10:31:51","2015-03-28 10:31:56","5","5","NORMAL_CLEARING","973c35da-d4f2-11e4-9d22-c34bb78549f3","","1002","PCMU","PCMU"
"1002","1002","900000","default","2015-03-28 10:36:40","2015-03-28 10:36:40","2015-03-28 10:36:46","6","6","NORMAL_CLEARING","435fe4ec-d4f3-11e4-9d29-c34bb78549f3","","1002","PCMU","PCMU"
